Source,Target,Type,Id,Label,timeset,Weight 
10.1111/jora.12173,10.1111/1467-8721.ep11510326,Directed,78551,,,1
10.1111/jora.12173,10.1111/1467-8721.00157,Directed,78552,,,1
10.1111/jora.12173,10.1146/annurev-psych-010213-115202,Directed,78553,,,1
10.1111/jora.12173,10.1111/j.1532-7795.2010.00721.x,Directed,78554,,,1
10.1111/jora.12173,10.1111/j.1467-7687.2010.01035.x,Directed,78555,,,1
10.1111/jora.12173,10.1007/BF02139520,Directed,78556,,,1
10.1111/jora.12173,10.1038/nrn3313,Directed,78557,,,1
10.1111/jora.12173,10.1196/annals.1308.001,Directed,78558,,,1
10.1111/jora.12173,10.1177/1043463111434702,Directed,78559,,,1
10.1111/jora.12173,10.1111/j.1467-8624.2007.01063.x,Directed,78560,,,1
10.1111/jora.12173,10.1016/S0165-1765(01)00394-9,Directed,78561,,,1
10.1111/jora.12173,10.1257/aer.90.4.980,Directed,78562,,,1
10.1111/jora.12173,10.1037/0012-1649.41.4.625,Directed,78563,,,1
10.1111/jora.12173,10.1080/17470910903526155,Directed,78564,,,1
10.1111/jora.12173,10.1111/j.1465-7295.2000.tb00006.x,Directed,78565,,,1
10.1111/jora.12173,10.1007/s10802-005-3578-0,Directed,78566,,,1
10.1111/jora.12173,10.1353/mpq.2008.0016,Directed,78567,,,1
10.1111/jora.12173,10.1037/0012-1649.32.4.744,Directed,78568,,,1
10.1111/jora.12173,10.1002/9780471726746,Directed,78569,,,1
10.1111/jora.12173,10.1111/jora.12033,Directed,78570,,,1
10.1111/jora.12173,10.1016/j.adolescence.2008.02.003,Directed,78571,,,1
10.1111/jora.12173,10.1093/acprof:oso/9780199964772.003.0001,Directed,78572,,,1
10.1111/jora.12173,10.1111/jora.12108,Directed,78573,,,1
10.1111/jora.12173,10.1146/annurev.psych.56.091103.070141,Directed,78574,,,1
10.1111/jora.12173,10.1016/j.dcn.2011.07.012,Directed,78575,,,1
10.1111/jora.12173,10.1007/s10802-005-3566-4,Directed,78576,,,1
10.1111/jora.12173,10.1111/1532-7795.1301002,Directed,78577,,,1
10.1111/jora.12173,10.1177/0963721413476512,Directed,78578,,,1
10.1111/jora.12173,10.1177/0956797613475633,Directed,78579,,,1
10.1111/jora.12173,10.1111/j.1540-4560.1972.tb00036.x,Directed,78580,,,1
10.1111/jora.12173,10.1037/0012-1649.43.6.1531,Directed,78581,,,1
10.1111/jora.12173,10.1146/annurev.psych.52.1.83,Directed,78582,,,1
10.1111/jora.12173,10.1016/j.dcn.2012.08.004,Directed,78583,,,1
10.1111/jora.12173,10.1016/j.obhdp.2012.11.003,Directed,78584,,,1
10.1111/jora.12173,10.1111/jora.12070,Directed,78585,,,1
10.1111/jora.12173,10.1037/a0035696,Directed,78586,,,1
10.1111/jora.12173,10.1093/acprof:oso/9780199964772.003.0009,Directed,78587,,,1
10.1111/jora.12173,10.1111/j.1467-8624.2007.01039.x,Directed,78588,,,1
10.1017/s1744137416000527,10.1126/science.1193649,Directed,78589,,,1
10.1017/s1744137416000527,10.1007/s10683-010-9257-1,Directed,78590,,,1
10.1017/s1744137416000527,10.1162/qjec.2009.124.3.1307,Directed,78591,,,1
10.1017/s1744137416000527,10.1007/s10683-011-9302-8,Directed,78592,,,1
10.1017/s1744137416000527,10.1257/000282806777211658,Directed,78593,,,1
10.1017/s1744137416000527,10.1257/aer.96.5.1611,Directed,78594,,,1
10.1017/s1744137416000527,10.1016/j.geb.2011.09.003,Directed,78595,,,1
10.1017/s1744137416000527,10.1007/s10683-014-9405-0,Directed,78596,,,1
10.1017/s1744137416000527,10.1016/j.joep.2016.05.007,Directed,78597,,,1
10.1017/s1744137416000527,10.1257/aer.100.1.35,Directed,78598,,,1
10.1017/s1744137416000527,10.1257/aer.101.3.329,Directed,78599,,,1
10.1017/s1744137416000527,10.1016/j.jdeveco.2016.04.002,Directed,78600,,,1
10.1017/s1744137416000527,10.1257/000282805775014407,Directed,78601,,,1
10.1017/s1744137416000527,10.1111/j.1465-7295.2009.00268.x,Directed,78602,,,1
10.1017/s1744137416000527,10.1016/j.socec.2008.04.016,Directed,78603,,,1
10.1017/s1744137416000527,10.5751/ES-05598-180302,Directed,78604,,,1
10.1017/s1744137416000527,10.1016/j.geb.2007.05.001,Directed,78605,,,1
10.1017/s1744137416000527,10.1257/aer.p20151076,Directed,78606,,,1
10.1017/s1744137416000527,10.1086/318600,Directed,78607,,,1
10.1017/s1744137416000527,10.1016/j.jeem.2008.03.004,Directed,78608,,,1
10.1017/s1744137416000527,10.1017/S0140525X0999152X,Directed,78609,,,1
10.1017/s1744137416000527,10.1016/S0304-3878(03)00029-4,Directed,78610,,,1
10.1017/s1744137416000527,10.1016/j.jpubeco.2011.05.013,Directed,78611,,,1
10.1017/s1744137416000527,10.1093/qje/qju002,Directed,78612,,,1
10.1017/s1744137416000527,10.1016/j.jpubeco.2011.05.001,Directed,78613,,,1
10.1017/s1744137416000527,10.1257/aer.90.1.247,Directed,78614,,,1
10.1017/s1744137416000527,10.1016/j.jebo.2009.03.011,Directed,78615,,,1
10.1017/s1744137416000527,10.1016/j.econlet.2011.10.016,Directed,78616,,,1
10.1017/s1744137416000527,10.1007/s11266-014-9442-5,Directed,78617,,,1
10.1017/s1744137416000527,10.1257/aer.90.4.980,Directed,78618,,,1
10.1017/s1744137416000527,10.1257/aer.100.5.2205,Directed,78619,,,1
10.1017/s1744137416000527,10.1111/irj.12054,Directed,78620,,,1
10.1017/s1744137416000527,10.1111/j.1542-4774.2011.01026.x,Directed,78621,,,1
10.1017/s1744137416000527,10.1111/j.1530-9134.2011.00315.x,Directed,78622,,,1
10.1017/s1744137416000527,10.1257/000282806777212594,Directed,78623,,,1
10.1017/s1744137416000527,10.1093/restud/rdt022,Directed,78624,,,1
10.1177/1368430205049253,10.1037/0022-3514.55.4.606,Directed,78625,,,1
10.1177/1368430205049253,10.1177/01461672962211005,Directed,78626,,,1
10.1177/1368430205049253,10.1037/0022-3514.33.3.273,Directed,78627,,,1
10.1177/1368430205049253,10.1006/obhd.1994.1090,Directed,78628,,,1
10.1177/1368430205049253,10.1037/h0033951,Directed,78629,,,1
10.1177/1368430205049253,10.1037/0022-3514.73.4.703,Directed,78630,,,1
10.1177/1368430205049253,10.1146/annurev.ps.31.020180.001125,Directed,78631,,,1
10.1177/1368430205049253,10.1037/0022-3514.35.1.1,Directed,78632,,,1
10.1177/1368430205049253,10.1006/jesp.2001.1499,Directed,78633,,,1
10.1177/1368430205049253,10.1080/002075900399367,Directed,78634,,,1
10.1177/1368430205049253,10.1002/ejsp.92,Directed,78635,,,1
10.1177/1368430205049253,10.1002/ejsp.53,Directed,78636,,,1
10.1177/1368430205049253,10.1016/0022-1031(88)90049-2,Directed,78637,,,1
10.1177/1368430205049253,10.1016/0022-1031(87)90035-7,Directed,78638,,,1
10.1177/1368430205049253,10.1111/j.1559-1816.2001.tb02053.x,Directed,78639,,,1
10.1177/1368430205049253,10.1016/0030-5073(79)90006-0,Directed,78640,,,1
10.1177/1368430205049253,10.1037/0022-3514.66.3.513,Directed,78641,,,1
10.1177/1368430205049253,10.1016/S0022-1031(76)80004-2,Directed,78642,,,1
10.1177/1368430205049253,10.1146/annurev.ps.46.020195.001151,Directed,78643,,,1
10.1177/1368430205049253,10.1006/jevp.2001.0205,Directed,78644,,,1
10.1177/1368430205049253,10.1016/S0749-5978(02)00003-1,Directed,78645,,,1
10.1177/1368430205049253,10.1016/0022-1031(86)90022-3,Directed,78646,,,1
10.1177/1368430205049253,10.1037/h0076474,Directed,78647,,,1
10.1177/1368430205049253,10.1037/0022-3514.33.1.80,Directed,78648,,,1
10.1177/1368430205049253,10.1002/ejsp.146,Directed,78649,,,1
10.1177/1368430205049253,10.1037/0022-3514.54.5.811,Directed,78650,,,1
10.1177/1368430205049253,10.1177/01461672012710006,Directed,78651,,,1
10.1177/1368430205049253,10.1177/0022002794038004006,Directed,78652,,,1
10.1177/1368430205049253,10.1006/obhd.1999.2822,Directed,78653,,,1
10.1177/1368430205049253,10.1177/002200276701100108,Directed,78654,,,1
10.1177/1368430205049253,10.1007/978-94-010-2161-6_2,Directed,78655,,,1
10.1177/1368430205049253,10.1037/0022-3514.60.5.756,Directed,78656,,,1
10.1177/1368430205049253,10.1037/0022-3514.77.2.337,Directed,78657,,,1
10.1002/bs.3830200204,10.1002/bs.3830180106,Directed,78658,,,1
10.1002/bs.3830200204,10.1177/002200275800200401,Directed,78659,,,1
10.1002/bs.3830200204,10.2307/2092623,Directed,78660,,,1
10.1002/bs.3830200204,10.1177/001872677202500504,Directed,78661,,,1
10.1002/bs.3830200204,10.1016/0022-1031(70)90087-9,Directed,78662,,,1
10.3758/bf03336436,10.1177/002200276701100107,Directed,78663,,,1
10.3758/bf03336436,10.1177/002200276801200208,Directed,78664,,,1
10.3758/bf03336436,10.1037/h0025299,Directed,78665,,,1
10.3758/bf03336436,10.3998/mpub.20269,Directed,78666,,,1
10.3758/bf03336436,10.1177/002200276701100207,Directed,78667,,,1
10.1038/srep39275,10.1126/science.162.3859.1243,Directed,78668,,,1
10.1038/srep39275,10.1016/j.tics.2013.06.003,Directed,78669,,,1
10.1038/srep39275,10.1086/406755,Directed,78670,,,1
10.1038/srep39275,10.1016/0022-2496(78)90030-5,Directed,78671,,,1
10.1038/srep39275,10.1177/0022002783027002004,Directed,78672,,,1
10.1038/srep39275,10.1111/1467-9442.00182,Directed,78673,,,1
10.1038/srep39275,10.1016/S0165-1765(01)00394-9,Directed,78674,,,1
10.1038/srep39275,10.1002/per.420,Directed,78675,,,1
10.1038/srep39275,10.1073/pnas.0408759102,Directed,78676,,,1
10.1038/srep39275,10.1016/j.tics.2004.02.007,Directed,78677,,,1
10.1038/srep39275,10.1007/s10683-008-9197-1,Directed,78678,,,1
10.1038/srep39275,10.1257/aer.100.1.541,Directed,78679,,,1
10.1038/srep39275,10.1007/s10683-010-9257-1,Directed,78680,,,1
10.1038/srep39275,10.1073/pnas.1509740113,Directed,78681,,,1
10.1038/srep39275,10.1073/pnas.0912515107,Directed,78682,,,1
10.1038/srep39275,10.1006/jtbi.1999.0996,Directed,78683,,,1
10.1038/srep39275,10.1111/j.1461-0248.2005.00773.x,Directed,78684,,,1
10.1038/srep39275,10.1016/j.jtbi.2007.02.007,Directed,78685,,,1
10.1038/srep39275,10.1016/j.jtbi.2006.09.016,Directed,78686,,,1
10.1038/srep39275,10.1016/j.jtbi.2010.01.028,Directed,78687,,,1
10.1038/srep39275,10.1016/j.ejpoleco.2012.11.003,Directed,78688,,,1
10.1038/srep39275,10.1103/PhysRevE.85.026104,Directed,78689,,,1
10.1038/srep39275,10.1016/j.jtbi.2013.02.008,Directed,78690,,,1
10.1038/srep39275,10.1016/j.mbs.2016.09.012,Directed,78691,,,1
10.1038/srep39275,10.1073/pnas.0913149107,Directed,78692,,,1
10.1038/srep39275,10.1371/journal.pone.0066199,Directed,78693,,,1
10.1038/srep39275,10.1371/journal.pone.0013749,Directed,78694,,,1
10.1038/srep39275,10.1371/journal.pone.0047718,Directed,78695,,,1
10.1038/srep39275,10.1073/pnas.1206681109,Directed,78696,,,1
10.1038/srep39275,10.1038/srep04615,Directed,78697,,,1
10.1038/srep39275,10.1038/ncomms5362,Directed,78698,,,1
10.1038/srep39275,10.1016/j.jtbi.2012.02.003,Directed,78699,,,1
10.1038/srep39275,10.1098/rsif.2013.1186,Directed,78700,,,1
10.1038/srep39275,10.1371/journal.pcbi.1005034,Directed,78701,,,1
10.1038/srep39275,10.1016/S0899-8256(05)80020-X,Directed,78702,,,1
10.1038/srep39275,10.1098/rspb.2014.2678,Directed,78703,,,1
10.1038/srep39275,10.1037/14496-000,Directed,78704,,,1
10.1038/srep39275,10.1073/pnas.092080099,Directed,78705,,,1
10.1038/srep39275,10.1016/j.jtbi.2011.03.005,Directed,78706,,,1
10.1038/srep39275,10.1073/pnas.1108243108,Directed,78707,,,1
10.1038/srep39275,10.1257/aer.90.4.980,Directed,78708,,,1
10.1038/srep39275,10.1038/415137a,Directed,78709,,,1
10.1038/srep39275,10.1371/journal.pone.0016836,Directed,78710,,,1
10.1038/srep39275,10.1098/rstb.2008.0131,Directed,78711,,,1
10.1038/srep39275,10.1038/srep08010,Directed,78712,,,1
10.1038/srep39275,10.1007/s10683-006-9159-4,Directed,78713,,,1
10.1080/15534510.2015.1132255,10.1177/1354066100006001005,Directed,78714,,,1
10.1080/15534510.2015.1132255,10.1177/0146167299025001001,Directed,78715,,,1
10.1080/15534510.2015.1132255,10.1086/427115,Directed,78716,,,1
10.1080/15534510.2015.1132255,10.1177/01461672002610009,Directed,78717,,,1
10.1080/15534510.2015.1132255,10.1038/415137a,Directed,78718,,,1
10.1080/15534510.2015.1132255,10.1016/j.evolhumbehav.2012.11.005,Directed,78719,,,1
10.1080/15534510.2015.1132255,10.1126/science.1153808,Directed,78720,,,1
10.1080/15534510.2015.1132255,10.2307/3090115,Directed,78721,,,1
10.1080/15534510.2015.1132255,10.11126/stanford/9780804760218.001.0001,Directed,78722,,,1
10.1080/15534510.2015.1132255,10.1016/j.ssresearch.2012.10.004,Directed,78723,,,1
10.1080/15534510.2015.1132255,10.1093/sf/sos196,Directed,78724,,,1
10.1080/15534510.2015.1132255,10.2307/2657455,Directed,78725,,,1
10.1080/15534510.2015.1132255,10.1016/j.jpubeco.2007.04.008,Directed,78726,,,1
10.1080/15534510.2015.1132255,10.1037/a0018403,Directed,78727,,,1
10.1080/15534510.2015.1132255,10.1037//0022-3514.47.1.94,Directed,78728,,,1
10.1080/15534510.2015.1132255,10.1002/ejsp.200,Directed,78729,,,1
10.1080/15534510.2015.1132255,10.1037/0022-3514.76.4.587,Directed,78730,,,1
10.1080/15534510.2015.1132255,10.1016/S0022-1031(03)00061-1,Directed,78731,,,1
10.1080/15534510.2015.1132255,10.1177/000312240907400102,Directed,78732,,,1
10.1080/15534510.2015.1132255,10.1086/599250,Directed,78733,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0022384,Directed,78734,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1177/002200276601000407,Directed,78735,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0040167,Directed,78736,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0044242,Directed,78737,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.2307/2785929,Directed,78738,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1177/001872676001300202,Directed,78739,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1177/002200276500900106,Directed,78740,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0027573,Directed,78741,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0030597,Directed,78742,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0022673,Directed,78743,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0023899,Directed,78744,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1177/001872675901200402,Directed,78745,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0030707,Directed,78746,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1037/h0022678,Directed,78747,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1177/002200276500900207,Directed,78748,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1177/002200275900300203,Directed,78749,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1002/bs.3830120405,Directed,78750,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.1002/bs.3830120406,Directed,78751,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.2307/2786051,Directed,78752,,,1
10.1111/j.1467-6494.1974.tb00673.x,10.2307/2089158,Directed,78753,,,1
10.2466/pr0.2000.86.3c.1219,10.1123/jsep.10.2.139,Directed,78754,,,1
10.2466/pr0.2000.86.3c.1219,10.2466/pms.1997.84.3c.1447,Directed,78755,,,1
10.2466/pr0.2000.86.3c.1219,10.1016/0191-8869(92)90030-S,Directed,78756,,,1
10.2466/pr0.2000.86.3c.1219,10.1037/0022-3514.32.5.922,Directed,78757,,,1
10.2466/pr0.2000.86.3c.1219,10.1177/0022002783027003007,Directed,78758,,,1
10.2466/pr0.2000.86.3c.1219,10.1177/0146167294204010,Directed,78759,,,1
10.2466/pr0.2000.86.3c.1219,10.1146/annurev.ps.28.020177.002051,Directed,78760,,,1
10.2466/pr0.2000.86.3c.1219,10.1207/s15327752jpa6602_15,Directed,78761,,,1
10.2466/pr0.2000.86.3c.1219,10.1177/0013164492052002016,Directed,78762,,,1
10.2466/pr0.2000.86.3c.1219,10.2466/pr0.1996.79.3f.1101,Directed,78763,,,1
10.1371/journal.pone.0158940,10.1007/s10683-010-9257-1,Directed,78764,,,1
10.1371/journal.pone.0158940,10.1257/aer.90.4.980,Directed,78765,,,1
10.1371/journal.pone.0158940,10.1038/415137a,Directed,78766,,,1
10.1371/journal.pone.0158940,10.1126/science.1127333,Directed,78767,,,1
10.1371/journal.pone.0158940,10.1126/science.1123633,Directed,78768,,,1
10.1371/journal.pone.0158940,10.1038/nature06723,Directed,78769,,,1
10.1371/journal.pone.0158940,10.1126/science.1177418,Directed,78770,,,1
10.1371/journal.pone.0158940,10.1037/a0023489,Directed,78771,,,1
10.1371/journal.pone.0158940,10.5751/ES-07390-200168,Directed,78772,,,1
10.1371/journal.pone.0158940,10.1073/pnas.1318372111,Directed,78773,,,1
10.1371/journal.pone.0158940,10.1257/aer.102.2.720,Directed,78774,,,1
10.1371/journal.pone.0158940,10.1017/S0140525X11000069,Directed,78775,,,1
10.1371/journal.pone.0158940,10.1016/j.jpubeco.2004.03.008,Directed,78776,,,1
10.1371/journal.pone.0158940,10.1038/nature04131,Directed,78777,,,1
10.1371/journal.pone.0158940,10.1038/nature02978,Directed,78778,,,1
10.1371/journal.pone.0158940,10.1016/S0304-3878(03)00029-4,Directed,78779,,,1
10.1371/journal.pone.0158940,10.1016/j.jdeveco.2006.05.005,Directed,78780,,,1
10.1371/journal.pone.0158940,10.1016/j.tics.2004.02.007,Directed,78781,,,1
10.1371/journal.pone.0158940,10.1016/j.joep.2006.03.003,Directed,78782,,,1
10.1371/journal.pone.0158940,10.1017/S1355770X06003494,Directed,78783,,,1
10.1371/journal.pone.0158940,10.1086/451757,Directed,78784,,,1
10.1371/journal.pone.0158940,10.1016/j.jpubeco.2010.06.008,Directed,78785,,,1
10.1371/journal.pone.0158940,10.1002/(SICI)1099-0992(199803/04)28:2<249::AID-EJSP868>3.0.CO;2-J,Directed,78786,,,1
10.1371/journal.pone.0158940,10.1111/j.1465-7295.2007.00118.x,Directed,78787,,,1
10.1371/journal.pone.0158940,10.2307/2951659,Directed,78788,,,1
10.1371/journal.pone.0158940,10.2307/2297901,Directed,78789,,,1
10.1371/journal.pone.0158940,10.1016/j.jdeveco.2005.06.009,Directed,78790,,,1
10.1371/journal.pone.0158940,10.1111/1467-937X.00238,Directed,78791,,,1
10.1371/journal.pone.0158940,10.1257/app.4.2.134,Directed,78792,,,1
10.1371/journal.pone.0158940,10.1162/JEEA.2008.6.6.1151,Directed,78793,,,1
10.1371/journal.pone.0158940,10.1111/j.1468-0297.2009.02248.x,Directed,78794,,,1
10.1371/journal.pone.0158940,10.1111/j.1548-1417.2011.01060.x,Directed,78795,,,1
10.1371/journal.pone.0158940,10.1086/669856,Directed,78796,,,1
10.1371/journal.pone.0158940,10.1016/S0193-2306(01)08005-X,Directed,78797,,,1
10.1371/journal.pone.0158940,10.1016/j.jebo.2004.01.003,Directed,78798,,,1
10.1371/journal.pone.0158940,10.1111/j.1465-7295.2007.00051.x,Directed,78799,,,1
10.1371/journal.pone.0158940,10.1016/j.geb.2008.12.006,Directed,78800,,,1
10.1371/journal.pone.0158940,10.1016/j.jtbi.2011.03.014,Directed,78801,,,1
10.1371/journal.pone.0158940,10.2307/1912934,Directed,78802,,,1
10.1371/journal.pone.0158940,10.1111/jeea.12152,Directed,78803,,,1
10.1371/journal.pone.0158940,10.1073/pnas.1413170111,Directed,78804,,,1
10.1371/journal.pone.0158940,10.1007/BF02446047,Directed,78805,,,1
10.1371/journal.pone.0158940,10.1098/rspb.2011.2614,Directed,78806,,,1
10.1371/journal.pone.0158940,10.1007/s10745-010-9364-9,Directed,78807,,,1
10.1371/journal.pone.0158940,10.1016/j.evolhumbehav.2014.12.003,Directed,78808,,,1
10.1371/journal.pone.0158940,10.1086/669615,Directed,78809,,,1
10.1371/journal.pone.0158940,10.1126/science.1153808,Directed,78810,,,1
10.1371/journal.pone.0158940,10.1257/aer.102.7.3317,Directed,78811,,,1
10.1371/journal.pone.0158940,10.1098/rspb.2007.1558,Directed,78812,,,1
10.1371/journal.pone.0158940,10.1371/journal.pone.0057378,Directed,78813,,,1
10.1371/journal.pone.0158940,10.1002/ajpa.10325,Directed,78814,,,1
10.1371/journal.pone.0158940,10.17730/humo.69.4.m1n76k5272632873,Directed,78815,,,1
10.1002/bdm.578,10.1023/A:1005219123532,Directed,78816,,,1
10.1002/bdm.578,10.1016/0047-2727(88)90043-6,Directed,78817,,,1
10.1002/bdm.578,10.1006/game.2001.0904,Directed,78818,,,1
10.1002/bdm.578,10.1177/0022002792036004003,Directed,78819,,,1
10.1002/bdm.578,10.2307/2297502,Directed,78820,,,1
10.1002/bdm.578,10.1111/j.1465-7295.1991.tb01276.x,Directed,78821,,,1
10.1002/bdm.578,10.1007/s001820050072,Directed,78822,,,1
10.1002/bdm.578,10.1257/aer.90.1.166,Directed,78823,,,1
10.1002/bdm.578,10.1002/ejsp.2420190207,Directed,78824,,,1
10.1002/bdm.578,10.1016/S0047-2727(98)00049-8,Directed,78825,,,1
10.1002/bdm.578,10.1257/jep.9.2.209,Directed,78826,,,1
10.1002/bdm.578,10.1017/S0003055400185053,Directed,78827,,,1
10.1002/bdm.578,10.1006/game.1994.1021,Directed,78828,,,1
10.1002/bdm.578,10.1016/S0167-2681(01)00178-0,Directed,78829,,,1
10.1002/bdm.578,10.1016/0167-4870(90)90021-Z,Directed,78830,,,1
10.1002/bdm.578,10.1006/game.1994.1056,Directed,78831,,,1
10.1002/bdm.578,10.1007/BF02337743,Directed,78832,,,1
10.1002/bdm.578,10.2307/1882648,Directed,78833,,,1
10.1002/bdm.578,10.1007/BF00140829,Directed,78834,,,1
10.1002/bdm.578,10.1177/0022002786030001006,Directed,78835,,,1
10.1002/bdm.578,10.1016/S0047-2727(97)00067-4,Directed,78836,,,1
10.1002/bdm.578,10.1016/0047-2727(81)90013-X,Directed,78837,,,1
10.1002/bdm.578,10.1016/S0167-2681(01)00245-1,Directed,78838,,,1
10.1002/bdm.578,10.1016/0047-2727(84)90023-9,Directed,78839,,,1
10.1002/bdm.578,10.1016/0167-4870(86)90012-7,Directed,78840,,,1
10.1002/bdm.578,10.1007/978-3-642-85261-9_11,Directed,78841,,,1
10.1002/bdm.578,10.2307/2118366,Directed,78842,,,1
10.1002/bdm.578,10.1016/0749-5978(89)90012-5,Directed,78843,,,1
10.1002/bdm.578,10.1111/j.2044-8309.1987.tb00770.x,Directed,78844,,,1
10.1002/bdm.578,10.1111/j.1465-7295.1993.tb00880.x,Directed,78845,,,1
10.1002/bdm.578,10.1111/j.1465-7295.1993.tb00881.x,Directed,78846,,,1
10.1002/bdm.578,10.1006/jesp.1995.1001,Directed,78847,,,1
10.1002/bdm.578,10.2307/1956014,Directed,78848,,,1
10.1111/1468-0106.12034,10.1016/j.jebo.2003.02.003,Directed,78849,,,1
10.1111/1468-0106.12034,10.17310/ntj.2006.4.03,Directed,78850,,,1
10.1111/1468-0106.12034,10.1016/0047-2727(92)90040-M,Directed,78851,,,1
10.1111/1468-0106.12034,10.1111/j.1467-6435.1993.tb02405.x,Directed,78852,,,1
10.1111/1468-0106.12034,10.1016/0167-2681(93)90003-8,Directed,78853,,,1
10.1111/1468-0106.12034,10.1111/j.1467-6435.1995.tb02312.x,Directed,78854,,,1
10.1111/1468-0106.12034,10.1016/0047-2727(88)90043-6,Directed,78855,,,1
10.1111/1468-0106.12034,10.2307/2118508,Directed,78856,,,1
10.1111/1468-0106.12034,10.1257/000282803322157142,Directed,78857,,,1
10.1111/1468-0106.12034,10.1016/0047-2727(87)90022-3,Directed,78858,,,1
10.1111/1468-0106.12034,10.1016/j.geb.2006.08.011,Directed,78859,,,1
10.1111/1468-0106.12034,10.1093/ei/cbh045,Directed,78860,,,1
10.1111/1468-0106.12034,10.1016/0047-2727(88)90013-8,Directed,78861,,,1
10.1111/1468-0106.12034,10.1257/aer.90.4.980,Directed,78862,,,1
10.1111/1468-0106.12034,10.1038/415137a,Directed,78863,,,1
10.1111/1468-0106.12034,10.1162/003355399556151,Directed,78864,,,1
10.1111/1468-0106.12034,10.1257/aer.97.2.177,Directed,78865,,,1
10.1111/1468-0106.12034,10.2307/2171941,Directed,78866,,,1
10.1111/1468-0106.12034,10.1016/j.jpubeco.2007.03.005,Directed,78867,,,1
10.1111/1468-0106.12034,10.1016/S0167-2681(99)00045-1,Directed,78868,,,1
10.1111/1468-0106.12034,10.1126/science.1164744,Directed,78869,,,1
10.1111/1468-0106.12034,10.1126/science.1123633,Directed,78870,,,1
10.1111/1468-0106.12034,10.1126/science.1153808,Directed,78871,,,1
10.1111/1468-0106.12034,10.2307/1882648,Directed,78872,,,1
10.1111/1468-0106.12034,10.1111/j.1465-7295.1988.tb01519.x,Directed,78873,,,1
10.1111/1468-0106.12034,10.1007/BF00140829,Directed,78874,,,1
10.1111/1468-0106.12034,10.1016/0047-2727(94)90068-X,Directed,78875,,,1
10.1111/1468-0106.12034,10.1007/s10683-007-9171-3,Directed,78876,,,1
10.1111/1468-0106.12034,10.1016/S0047-2727(03)00021-5,Directed,78877,,,1
10.1111/1468-0106.12034,10.1177/0022002708322361,Directed,78878,,,1
10.1111/1468-0106.12034,10.1111/j.1465-7295.2007.00051.x,Directed,78879,,,1
10.1111/1536-7150.00240,10.1086/261662,Directed,78880,,,1
10.1111/1536-7150.00240,10.2307/2234133,Directed,78881,,,1
10.1111/1536-7150.00240,10.2307/2234532,Directed,78882,,,1
10.1111/1536-7150.00240,10.1086/260265,Directed,78883,,,1
10.1111/1536-7150.00240,10.1037/h0040164,Directed,78884,,,1
10.1111/1536-7150.00240,10.1257/jep.5.2.171,Directed,78885,,,1
10.1111/1536-7150.00240,10.7208/chicago/9780226110615.001.0001,Directed,78886,,,1
10.1111/1536-7150.00240,10.1257/jep.7.2.159,Directed,78887,,,1
10.1111/1536-7150.00240,10.1037/0022-3514.40.1.121,Directed,78888,,,1
10.1111/1536-7150.00240,10.1086/292354,Directed,78889,,,1
10.1111/1536-7150.00240,10.2307/1912767,Directed,78890,,,1
10.1111/1536-7150.00240,10.1016/0022-0531(82)90029-1,Directed,78891,,,1
10.1111/1536-7150.00240,10.1016/0047-2727(81)90013-X,Directed,78892,,,1
10.1111/1536-7150.00240,10.1007/BF00141682,Directed,78893,,,1
10.1111/1536-7150.00240,10.1017/S0007123400002441,Directed,78894,,,1
10.1111/1536-7150.00240,10.1016/S0047-2727(98)00072-3,Directed,78895,,,1
10.1111/1536-7150.00240,10.1086/292353,Directed,78896,,,1
10.1111/1536-7150.00240,10.1126/science.2270480,Directed,78897,,,1
doi.org/10.1002/ejsp.53,10.1177/0022002182013002004,Directed,78898,,,1
doi.org/10.1002/ejsp.53,10.1006/obhd.1998.2806,Directed,78899,,,1
doi.org/10.1002/ejsp.53,10.1037/0022-3514.78.5.889,Directed,78900,,,1
doi.org/10.1002/ejsp.53,10.1111/j.2044-8309.1994.tb01042.x,Directed,78901,,,1
doi.org/10.1002/ejsp.53,10.1002/bs.3830180305,Directed,78902,,,1
doi.org/10.1002/ejsp.53,10.1177/0022022195263005,Directed,78903,,,1
